inchikey,smiles_canonical,smiles_original,cas,name,chembl_id,endpoint,value,value_units,value_log,value_class,species,species_taxonomy,test_type,exposure_route,exposure_duration_h,effect,source,source_ref,source_record_id,year_reported,aggregation_n,aggregation_method,aggregation_cv,quality_flags
UAOMVDZJSHZZME-UHFFFAOYSA-N,CC(C)NC(C)C,CC(C)NC(C)C,108-18-9,Diisopropylamine,,rat_acute_oral_ld50,310.0,mg/kg,0.48652270245440954,cat4,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID9025085,,1,single,,
UAPVKLXMGJZRAV-UHFFFAOYSA-N,CCN(C(=O)c1cc(Cl)nc(Cl)c1)C1CC1,CCN(C1CC1)C(=O)C1=CC(Cl)=NC(Cl)=C1,20373-56-2,"Isonicotinamide, 2,6-dichloro-N-cyclopropyl-N-ethyl-",,rat_acute_oral_ld50,78.0,mg/kg,-0.519580090838874,cat3,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID90174300,,1,single,,
UARSNIMTTVZHOM-UHFFFAOYSA-N,Nc1cccc(C(O)CNC2CC2)c1,[Cl-].[Cl-].[NH3+]c1cc(ccc1)C(O)C[NH2+]C1CC1,20123-68-6,,,rat_acute_oral_ld50,3250.0,mg/kg,1.2282966251974008,cat5,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,20123-68-6,,1,single,,
UARVBDPGNUHYQT-UHFFFAOYSA-N,O=C(OCC=Cc1ccccc1)c1ccccc1,O=C(OCC=CC1C=CC=CC=1)C1C=CC=CC=1,5320-75-2,3-Phenylprop-2-en-1-yl benzoate,,rat_acute_oral_ld50,4000.0,mg/kg,1.2253017273738578,cat5,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID1052169,,1,single,,
UATJOMSPNYCXIX-UHFFFAOYSA-N,O=[N+]([O-])c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,[O-][N+](=O)C1C=C(C=C(C=1)[N+]([O-])=O)[N+]([O-])=O,99-35-4,"1,3,5-Trinitrobenzene",,rat_acute_oral_ld50,250.0,mg/kg,0.06955595054472499,cat3,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID6021406,,1,single,,
UAXYBJSAPFTPNB-UHFFFAOYSA-N,CCOC(=O)C=C1SC(N2CCCCC2)C(=O)N1CC,CCN1C(=CC(=O)OCC)SC(C1=O)N1CCCCC1,17243-64-0,,,rat_acute_oral_ld50,3255.9999999999995,mg/kg,1.038271267118382,cat5,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,17243-64-0,,2,geomean,0.0,
UAZLASMTBCLJKO-UHFFFAOYSA-N,CCCCCCCCCCc1ccccc1S(=O)(=O)O,CCCCCCCCCCC1=CC=CC=C1S(O)(=O)=O,31093-47-7,"Benzenesulfonic acid, decyl-",,rat_acute_oral_ld50,1802.2208521710088,mg/kg,0.7813582435367797,cat4,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID10185039,,2,geomean,0.34975174123205577,
UAZYLKSUESKEDW-UHFFFAOYSA-N,C=CCNc1nc(NCC=C)nc(N(CCCCCCN(c2nc(NCC=C)nc(NCC=C)n2)C2CC(C)(C)NC(C)(C)C2)C2CC(C)(C)NC(C)(C)C2)n1,CC1(C)CC(CC(C)(C)N1)N(CCCCCCN(C1CC(C)(C)NC(C)(C)C1)C1=NC(NCC=C)=NC(NCC=C)=N1)C1=NC(NCC=C)=NC(NCC=C)=N1,85438-51-3,"1,3,5-Triazine-2,4,6-triamine, N,N'''-1,6-hexanediylbis[N',N''-di-2-propenyl-N-(2,2,6,6-tetramethyl-4-piperidinyl)-",,rat_acute_oral_ld50,4012.0,mg/kg,0.7154026014504647,cat5,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID8073689,,1,single,,
UBAGJCNJDBGZPW-UHFFFAOYSA-N,Cc1cccc(OCCC(C)C)c1N(C)C(=O)CCl,CC1C=CC=C(OCCC(C)C)C=1N(C)C(=O)CCl,78194-24-8,"Acetamide, 2-chloro-N-methyl-N-[2-methyl-6-(3-methylbutoxy)phenyl]-",,rat_acute_oral_ld50,3300.0,mg/kg,1.0665220585807949,cat5,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID7073644,,1,single,,
UBAYZMJYXBTDBB-UHFFFAOYSA-N,CN(C)C(=O)c1ccccc1O,CN(C)C(=O)C1=CC=CC=C1O,1778-08-1,"Salicylamide, N,N-dimethyl-",,rat_acute_oral_ld50,2300.0,mg/kg,1.1440360629531796,cat5,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID70170380,,1,single,,
UBBUHNHUKKIQAW-UHFFFAOYSA-N,CCCCCCCCCCNCCCCCCCC,CCCCCCCCCCNCCCCCCCC,50602-85-2,,,rat_acute_oral_ld50,2395.0,mg/kg,0.9490558595403451,cat5,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,50602-85-2,,1,single,,
UBCHPRBFMUDMNC-UHFFFAOYSA-N,CC(N)C12CC3CC(CC(C3)C1)C2,Cl.CC(N)C12CC3CC(C1)CC(C2)C3,1501-84-4,Rimantadine hydrochloride,,rat_acute_oral_ld50,640.0,mg/kg,0.5529209833371889,cat4,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID1047813,,1,single,,
UBCKGWBNUIFUST-UHFFFAOYSA-N,COP(=O)(OC)OC(=CCl)c1cc(Cl)c(Cl)cc1Cl,COP(=O)(OC(=CCl)C1C=C(Cl)C(Cl)=CC=1Cl)OC,961-11-5,Tetrachlorovinphos,,rat_acute_oral_ld50,4000.0,mg/kg,1.0410788235245738,cat5,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID1021320,,1,single,,
UBCKGWBNUIFUST-YHYXMXQVSA-N,COP(=O)(OC)O/C(=C\Cl)c1cc(Cl)c(Cl)cc1Cl,COP(=O)(O/C(=C\Cl)/C1C=C(Cl)C(Cl)=CC=1Cl)OC,22248-79-9,Z-Tetrachlorvinphos,,rat_acute_oral_ld50,480.0,mg/kg,0.1202600695721987,cat4,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID1032648,,1,single,,
UBDUBBTYCRJUHW-UHFFFAOYSA-N,C[S+]([O-])c1ccc(Cl)cc1,CS(=O)C1C=CC(Cl)=CC=1,934-73-6,4-Chlorophenyl methyl sulfoxide,,rat_acute_oral_ld50,463.0,mg/kg,0.42505517149793426,cat4,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID8023975,,1,single,,
UBNYRXMKIIGMKK-UHFFFAOYSA-N,COc1ccc(C=CC(=O)OCCC(C)C)cc1,COC1=CC=C(C=CC(=O)OCCC(C)C)C=C1,71617-10-2,Amiloxate,,rat_acute_oral_ld50,9600.0,mg/kg,1.587572277029979,cat5,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID1046055,,1,single,,
UBOGPWRTWBYGRW-UHFFFAOYSA-N,COc1cc(CN2CCN(C(=O)c3cc4ccccc4o3)CC2)cc(OC)c1OC,Cl.COC1C(=CC(CN2CCN(CC2)C(=O)C2=CC3=CC=CC=C3O2)=CC=1OC)OC,41716-93-2,"Piperazine, 1-(2-benzofuranylcarbonyl)-4-((3,4,5-trimethoxyphenyl)methyl)-, monohydrochloride",,rat_acute_oral_ld50,1000.0,mg/kg,0.3870211020739829,cat4,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID00194514,,1,single,,
UBOXGVDOUJQMTN-UHFFFAOYSA-N,ClCC(Cl)Cl,ClCC(Cl)Cl,79-00-5,"1,1,2-Trichloroethane",,rat_acute_oral_ld50,836.0,mg/kg,0.8018626059220851,cat4,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID5021380,,1,single,,
UBQNRHZMVUUOMG-UHFFFAOYSA-N,NS(=O)(=O)Cc1noc2ccccc12,NS(=O)(=O)CC1=NOC2C=CC=CC=21,68291-97-4,Zonisamide,,rat_acute_oral_ld50,1992.0,mg/kg,0.9729011087677304,cat4,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID9046023,,1,single,,
UBQWMGRUZVYOPY-UHFFFAOYSA-N,Nc1ccc(C(F)(F)F)cc1NC(=O)c1cccnc1,Cl.Cl.NC1C=CC(=CC=1NC(=O)C1=CN=CC=C1)C(F)(F)F,59214-90-3,"3-Pyridinecarboxamide, N-(2-amino-5-(trifluoromethyl)phenyl)-, dihydrochloride",,rat_acute_oral_ld50,850.0,mg/kg,0.4805926943392934,cat4,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID90207960,,1,single,,
UBRKDAVQCKZSPO-UHFFFAOYSA-N,CCN(CC)CC1CCCCN1CC(=O)N1c2ccccc2C(=O)Nc2cccnc21,CCN(CC1CCCCN1CC(=O)N1C2N=CC=CC=2NC(=O)C2C=CC=CC1=2)CC,102394-31-0,AF-DX 116,,rat_acute_oral_ld50,1533.0,mg/kg,0.5610045346414901,cat4,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID0045674,,1,single,,
UBUCNCOMADRQHX-UHFFFAOYSA-N,O=NN(c1ccccc1)c1ccccc1,O=NN(C1C=CC=CC=1)C1C=CC=CC=1,86-30-6,N-Nitrosodiphenylamine,,rat_acute_oral_ld50,1825.0,mg/kg,0.9644237478482907,cat4,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID6021030,,1,single,,
UCBVELLBUAKUNE-UHFFFAOYSA-N,C=CCn1c(=O)[nH]c(=O)n(CC=C)c1=O,C=CCN1C(=O)NC(=O)N(CC=C)C1=O,6294-79-7,"s-Triazine-2,4,6(1H,3H,5H)-trione, 1,3-diallyl-",,rat_acute_oral_ld50,930.0,mg/kg,0.6481703715239443,cat4,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID40212145,,1,single,,
UCCJWNPWWPJKGL-UHFFFAOYSA-N,COc1ccc2c(c1)c(CC(=O)OCC(C(=O)O)c1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1,Cc1c(CC(=O)OCC(C(O)=O)c2ccccc2)c2cc(ccc2[n]1C(=O)c1ccc(Cl)cc1)OC,65189-78-8,,,rat_acute_oral_ld50,140.0,mg/kg,-0.5572744518587117,cat3,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,65189-78-8,,1,single,,
UCEWGESNIULAGX-UHFFFAOYSA-N,CC(C)NCCCC1(C(N)=O)c2ccccc2-c2ccccc21,Cl.CC(C)NCCCC1(C(N)=O)C2=CC=CC=C2C2=CC=CC=C12,73681-12-6,Indecainide hydrochloride,,rat_acute_oral_ld50,82.0,mg/kg,-0.5750030887588267,cat3,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID60223950,,1,single,,
UCEXBDVMIFXJHJ-UHFFFAOYSA-N,CCN(CC)C(=O)c1nnn(-c2ccc(N)cc2)c1C,Cl.CC1=C(N=NN1C1C=CC(N)=CC=1)C(=O)N(CC)CC,63979-26-0,"1,2,3-Triazole, 1-(4-aminophenyl)-4-(diethylcarboxamide)-5-methyl-, hydrochloride",,rat_acute_oral_ld50,494.0,mg/kg,0.25731149800402375,cat4,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID10213826,,1,single,,
UCHDFLNGIZUADY-UHFFFAOYSA-N,CCOP(=O)(O)C(N)=O,[NH4+].CCOP([O-])(=O)C(N)=O,25954-13-6,Fosamine ammonium,,rat_acute_oral_ld50,4583.5984771792555,mg/kg,1.476460939176762,cat5,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID9032406,,2,geomean,0.933149112877329,high_cv
UCKSYFRXTAWSPV-UHFFFAOYSA-N,C[N+]12CCC(c3ccccc3)(CC1)C(=O)C2,[Br-].C[N+]12CC(=O)C(CC1)(CC2)c1ccccc1,35425-83-3,,,rat_acute_oral_ld50,1475.0,mg/kg,0.8340603078956601,cat4,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,35425-83-3,,1,single,,
UCNVFOCBFJOQAL-UHFFFAOYSA-N,ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,12002-54-9,,,rat_acute_oral_ld50,879.9999999999998,mg/kg,0.4448807924810432,cat4,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,12002-54-9,,2,geomean,0.0,
UCQNRUHGBZEFQY-UHFFFAOYSA-N,C#CC(=O)C=CC,CC=CC(=O)C#C,13061-80-8,,,rat_acute_oral_ld50,71.0,mg/kg,-0.12206288370247347,cat3,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,13061-80-8,,1,single,,
UCSJYZPVAKXKNQ-HZYVHMACSA-N,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](N=C(N)N)[C@@H](O)[C@@H]3N=C(N)N)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](NC(N)=N)[C@H](O)[C@@H](NC(N)=N)[C@H](O)[C@H]2O)[C@H](O[C@@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2NC)[C@@]1(O)C=O,57-92-1,Streptomycin A,,rat_acute_oral_ld50,9000.0,mg/kg,1.1898678357265997,cat5,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID4023597,,1,single,,
UCSLITIPDUSCNV-UHFFFAOYSA-N,CC(C)OP(=S)(OC(C)C)SCn1nc(-c2ccccc2)ccc1=O,CC(C)OP(=S)(OC(C)C)SCN1N=C(C=CC1=O)C1C=CC=CC=1,51356-16-2,"Phosphorodithioic acid, O,O-diisopropyl ester, S-ester with 2-(mercaptomethyl)-6-phenyl-3(2H)-pyridazinone",,rat_acute_oral_ld50,25000.0,mg/kg,1.7979600809331104,cat5,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID60199363,,1,single,,
UCTWMZQNUQWSLP-VIFPVBQESA-N,CNC[C@H](O)c1ccc(O)c(O)c1,Cl.CNC[C@H](O)C1=CC(O)=C(O)C=C1,55-31-2,l-Epinephrine hydrochloride,,rat_acute_oral_ld50,26.832815729997478,mg/kg,-0.8339972930974646,cat2,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID1020568,,2,geomean,0.15713484026367722,
UCXQGLYRTRHPJY-UHFFFAOYSA-N,O=C1CCc2cc(=CCCN3CCN(c4cccc(Cl)c4)CC3)ccc2=N1,O=C1CCc2cc(C=CCN3CCN(CC3)c3cc(Cl)ccc3)ccc2N1,80834-55-5,,,rat_acute_oral_ld50,500.0,mg/kg,0.11786178585593302,cat4,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,80834-55-5,,1,single,,
UDBODTGRGGNVRH-UHFFFAOYSA-N,NS(=O)(=O)c1c(Cl)c(Cl)c(Cl)c2[nH]c(C(F)(F)F)nc12,NS(=O)(=O)C1C2N=C(NC=2C(Cl)=C(Cl)C=1Cl)C(F)(F)F,89427-44-1,"4-Benzimidazolesulfonamide, 5,6,7-trichloro-2-(trifluoromethyl)-",,rat_acute_oral_ld50,83.0,mg/kg,-0.6454653167016862,cat3,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID90237702,,1,single,,
UDGSVBYJWHOHNN-UHFFFAOYSA-N,CCN(CC)CCN,CCN(CCN)CC,100-36-7,2-Aminoethyldiethylamine,,rat_acute_oral_ld50,2830.0,mg/kg,1.3868369664483862,cat5,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID7057606,,1,single,,
UDLNDEWOMCYEIA-UHFFFAOYSA-N,CNc1nc(NC(C)C)nc(OC)n1,CNC1N=C(N=C(NC(C)C)N=1)OC,3035-45-8,"s-Triazine, 2-isopropylamino-4-methoxy-6-methylamino-",,rat_acute_oral_ld50,2400.0,mg/kg,1.085463674834601,cat5,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID80184433,,1,single,,
UDNWWDKGKIGFKO-UHFFFAOYSA-N,CCCC1OP(=O)(Cl)OCC1CC,CCC1COP(=O)(Cl)OC1CCC,10140-93-9,,,rat_acute_oral_ld50,25.0,mg/kg,-0.9562694184920582,cat2,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,10140-93-9,,1,single,,
UDNXMNHGQDZEIC-UHFFFAOYSA-N,S=P(OCCCl)(OCCCl)OCCCl,S=P(OCCCl)(OCCCl)OCCCl,10235-09-3,"O,O,O-Tris(2-chloroethyl) phosphorothioate",,rat_acute_oral_ld50,820.0,mg/kg,0.4367924463289262,cat4,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID00144933,,1,single,,
UDPGUMQDCGORJQ-UHFFFAOYSA-N,O=P(O)(O)CCCl,OP(O)(=O)CCCl,16672-87-0,Ethephon,,rat_acute_oral_ld50,2734.9588662354668,mg/kg,1.2786657980319944,cat5,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID7024085,,2,geomean,0.30304576336566325,
UDSJPFPDKCMYBD-UHFFFAOYSA-N,Cc1nc(C)c(C(=O)Nc2ccccc2)s1,CC1=NC(C)=C(S1)C(=O)NC1C=CC=CC=1,21452-18-6,Metsulfovax [ISO],,rat_acute_oral_ld50,3929.0,mg/kg,1.2286685771408665,cat5,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID50175732,,1,single,,
UDVZOMAEGATTSE-UHFFFAOYSA-N,CCCN(CCC)c1c([N+](=O)[O-])cc(C)cc1[N+](=O)[O-],CC1C=C(C(=C(C=1)[N+]([O-])=O)N(CCC)CCC)[N+]([O-])=O,1918-08-7,Dipropalin,,rat_acute_oral_ld50,3600.0,mg/kg,1.1073836355500646,cat5,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID1041895,,1,single,,
UDWZXMQIEHAAQT-UHFFFAOYSA-N,CC(C)(C)C(=O)C(Cl)Cl,CC(C)(C)C(=O)C(Cl)Cl,22591-21-5,"1,1-Dichloro-3,3-dimethylbutan-2-one",,rat_acute_oral_ld50,1300.0,mg/kg,0.8886059708275102,cat4,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID8027822,,1,single,,
UDYYQHILRSDDMP-UHFFFAOYSA-N,BrC(Br)(Br)c1ccc2ccccc2n1,BrC(Br)(Br)C1C=CC2=CC=CC=C2N=1,613-53-6,"Quinoline, 2-(tribromomethyl)-",,rat_acute_oral_ld50,6769.0,mg/kg,1.2544078161765866,cat5,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID7060623,,1,single,,
UEBARDWJXBGYEJ-UHFFFAOYSA-N,CC(C)C(Br)C(=O)O,CC(C)C(Br)C(O)=O,565-74-2,"Butanoic acid, 2-bromo-3-methyl-",,rat_acute_oral_ld50,769.0,mg/kg,0.6307054907579759,cat4,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID30870617,,1,single,,
UECFOOSFSUDPOR-UHFFFAOYSA-N,C=CCOC(=O)CC1CCCCC1,C=CCOC(=O)CC1CCCCC1,4728-82-9,"Cyclohexaneacetic acid, 2-propenyl ester",,rat_acute_oral_ld50,900.0,mg/kg,0.6938594008079692,cat4,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID9063580,,1,single,,
UEEJHVSXFDXPFK-UHFFFAOYSA-N,CN(C)CCO,C[NH+](C)CCO.[O-]C(=O)C(O)C(O)C([O-])=O,5988-51-2,,,rat_acute_oral_ld50,1761.1558704441802,mg/kg,1.2959977736210568,cat4,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,5988-51-2,,2,geomean,0.5246231015270604,high_cv
UEKLLODROBJFPY-UHFFFAOYSA-N,CN(SC(Cl)(Cl)Cl)C(=O)ON=C1SC(=C(C#N)C#N)SC1(C)C,CC1(C)SC(SC1=NOC(=O)N(C)SC(Cl)(Cl)Cl)=C(C#N)C#N,71108-21-9,,,rat_acute_oral_ld50,538.0,mg/kg,0.0974195568305112,cat4,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,71108-21-9,,1,single,,
UEKOYEYXLALUCZ-UHFFFAOYSA-N,O=S1(=O)CCC(NC(=S)S)C1,O=S1(=O)CC(CC1)NC(S)=S,114654-31-8,,,rat_acute_oral_ld50,1700.0,mg/kg,0.9062085771339872,cat4,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,114654-31-8,,1,single,,
UENWRTRMUIOCKN-UHFFFAOYSA-N,SCc1ccccc1,SCC1C=CC=CC=1,100-53-8,Benzenemethanethiol,,rat_acute_oral_ld50,493.0,mg/kg,0.5993038193532337,cat4,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID6026664,,1,single,,
UEQUQVLFIPOEMF-UHFFFAOYSA-N,CN1CCN2c3ccccc3Cc3ccccc3C2C1,CN1CCN2C(C1)C1=CC=CC=C1CC1C=CC=CC2=1,24219-97-4,Mianserin,,rat_acute_oral_ld50,849.4115610232768,mg/kg,0.507246757298878,cat4,Rattus norvegicus,Animalia;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,in_vivo,oral,,mortality,NICEATM-ICE-CATMoS,10.1289/EHP8495,DTXSID6023317,,2,geomean,0.1202703616094421,
