inchikey,smiles_canonical,smiles_original,cas,name,chembl_id,endpoint,value,value_units,value_log,value_class,species,species_taxonomy,test_type,exposure_route,exposure_duration_h,effect,source,source_ref,source_record_id,year_reported,aggregation_n,aggregation_method,aggregation_cv,quality_flags
SNWFMKXFMVHBKD-UHFFFAOYSA-N,Clc1ccc2c(oc3c(Cl)c(Cl)c(Cl)c(Cl)c32)c1Cl,Clc1ccc2c(oc3c2c(Cl)c(Cl)c(Cl)c3Cl)c1Cl,79060-60-9,"Dibenzofuran, 1,2,3,4,6,7-hexachloro-",,bcf,602.5595860743575,L/kg,2.78,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Training,https://github.com/NIEHS/OPERA,DTXSID1075270,,1,single,,
JZVOLXQREJNTTL-UHFFFAOYSA-N,Clc1cc2oc3c(Cl)c(Cl)cc(Cl)c3c2c(Cl)c1Cl,Clc1cc2oc3c(c2c(Cl)c1Cl)c(Cl)cc(Cl)c3Cl,92341-06-5,"Dibenzofuran, 1,2,3,6,7,9-hexachloro-",,bcf,1584.893192461114,L/kg,3.2,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Training,https://github.com/NIEHS/OPERA,DTXSID6075275,,1,single,,
ZZYSLNWGKKDOML-UHFFFAOYSA-N,CCc1nn(C)c(C(=O)NCc2ccc(C(C)(C)C)cc2)c1Cl,CCc1[n][n](C)c(C(=O)NCc2ccc(cc2)C(C)(C)C)c1Cl,119168-77-3,Tebufenpyrad,,bcf,14.12537544622754,L/kg,1.15,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Training,https://github.com/NIEHS/OPERA,DTXSID0034223,,1,single,,
VPHHJAOJUJHJKD-UHFFFAOYSA-N,O=C(O)c1ccc(Cl)c(Cl)c1,OC(=O)c1cc(Cl)c(Cl)cc1,51-44-5,"3,4-Dichlorobenzoic acid",,bcf,2.290867652767773,L/kg,0.36,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Test,https://github.com/NIEHS/OPERA,DTXSID9024980,,1,single,,ionizable
DXBHBZVCASKNBY-UHFFFAOYSA-N,c1ccc2cc3c(ccc4ccccc43)cc2c1,c1c2c3ccccc3ccc2cc2ccccc21,56-55-3,Benz(a)anthracene,,bcf,257.03957827688646,L/kg,2.41,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Test,https://github.com/NIEHS/OPERA,DTXSID5023902,,1,single,,
VGVRPFIJEJYOFN-UHFFFAOYSA-N,Oc1c(Cl)cc(Cl)c(Cl)c1Cl,Oc1c(Cl)cc(Cl)c(Cl)c1Cl,58-90-2,"2,3,4,6-Tetrachlorophenol",,bcf,199.52623149688787,L/kg,2.3,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Test,https://github.com/NIEHS/OPERA,DTXSID9021716,,1,single,,ionizable
DFBKLUNHFCTMDC-PICURKEMSA-N,ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@@H]4C[C@@H]([C@H]5O[C@@H]45)[C@@H]3[C@@]1(Cl)C2(Cl)Cl,"ClC1(Cl)[C@@]2(Cl)[C@@H]3[C@@H]4C[C@@H]([C@H]5O[C@H]54)[C@@H]3[C@]1(Cl)C(Cl)=C2Cl |o1:3,5,6,8,9,11,12,13|",60-57-1|72-20-8,Dieldrin,,bcf,8128.305161640995,L/kg,3.91,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Test,https://github.com/NIEHS/OPERA,DTXSID9020453|DTXSID6020561,,1,single,,
UMGDCJDMYOKAJW-UHFFFAOYSA-N,NC(N)=S,NC(N)=S,62-56-6,Thiourea,,bcf,1.9952623149688795,L/kg,0.3,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Test,https://github.com/NIEHS/OPERA,DTXSID9021348,,1,single,,ionizable
HEDRZPFGACZZDS-UHFFFAOYSA-N,ClC(Cl)Cl,ClC(Cl)Cl,67-66-3,Chloroform,,bcf,12.882495516931343,L/kg,1.11,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Test,https://github.com/NIEHS/OPERA,DTXSID1020306,,1,single,,
ACGUYXCXAPNIKK-UHFFFAOYSA-N,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,Oc1c(Cc2c(Cl)c(Cl)cc(Cl)c2O)c(Cl)c(Cl)cc1Cl,70-30-4,Hexachlorophene,,bcf,117.48975549395291,L/kg,2.07,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Test,https://github.com/NIEHS/OPERA,DTXSID6020690,,1,single,,ionizable
UCNVFOCBFJOQAL-UHFFFAOYSA-N,ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,72-55-9,"p,p'-DDE",,bcf,12022.644346174131,L/kg,4.08,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Test,https://github.com/NIEHS/OPERA,DTXSID9020374,,1,single,,
QGJOPFRUJISHPQ-UHFFFAOYSA-N,S=C=S,S=C=S,75-15-0,Carbon disulfide,,bcf,19.498445997580454,L/kg,1.29,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Test,https://github.com/NIEHS/OPERA,DTXSID6023947,,1,single,,
PXBRQCKWGAHEHS-UHFFFAOYSA-N,FC(F)(Cl)Cl,FC(F)(Cl)Cl,75-71-8,Dichlorodifluoromethane,,bcf,6.165950018614822,L/kg,0.79,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Test,https://github.com/NIEHS/OPERA,DTXSID6020436,,1,single,,
AJDIZQLSFPQPEY-UHFFFAOYSA-N,FC(F)(Cl)C(F)(Cl)Cl,FC(F)(Cl)C(F)(Cl)Cl,76-13-1,"1,1,2-Trichloro-1,2,2-trifluoroethane",,bcf,50.11872336272722,L/kg,1.7,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Test,https://github.com/NIEHS/OPERA,DTXSID6021377,,1,single,,
HECLRDQVFMWTQS-UHFFFAOYSA-N,C1=CC2C3C=CC(C3)C2C1,C1C=CC2C3CC(C=C3)C21,77-73-6,Dicyclopentadiene,,bcf,218.77616239495518,L/kg,2.34,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Test,https://github.com/NIEHS/OPERA,DTXSID5025023,,1,single,,
HJOVHMDZYOCNQW-UHFFFAOYSA-N,CC1=CC(=O)CC(C)(C)C1,CC1CC(C)(C)CC(=O)C=1,78-59-1,Isophorone,,bcf,1.9952623149688795,L/kg,0.3,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Test,https://github.com/NIEHS/OPERA,DTXSID8020759,,1,single,,
UBOXGVDOUJQMTN-UHFFFAOYSA-N,ClCC(Cl)Cl,ClCC(Cl)Cl,79-00-5,"1,1,2-Trichloroethane",,bcf,5.011872336272722,L/kg,0.7,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Test,https://github.com/NIEHS/OPERA,DTXSID5021380,,1,single,,
FGLBSLMDCBOPQK-UHFFFAOYSA-N,CC(C)[N+](=O)[O-],CC(C)[N+]([O-])=O,79-46-9,2-Nitropropane,,bcf,8.31763771102671,L/kg,0.92,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Test,https://github.com/NIEHS/OPERA,DTXSID6020981,,1,single,,ionizable
XMNIXWIUMCBBBL-UHFFFAOYSA-N,CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1,CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1,80-43-3,Dicumyl peroxide,,bcf,416.8693834703355,L/kg,2.62,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Test,https://github.com/NIEHS/OPERA,DTXSID1025017,,1,single,,
CVAVMIODJQHEEH-UHFFFAOYSA-O,CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(N(CC)CC)cc3[o+]c2c1,[Cl-].CCN(CC)c1cc2[o+]c3cc(ccc3c(-c3ccccc3C(O)=O)c2cc1)N(CC)CC,81-88-9,Rhodamine B,,bcf,1.6982436524617444,L/kg,0.23,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Test,https://github.com/NIEHS/OPERA,DTXSID6042369,,1,single,,ionizable
BOCJQSFSGAZAPQ-UHFFFAOYSA-N,O=C1c2ccccc2C(=O)c2c(Cl)cccc21,O=C1c2cccc(Cl)c2C(=O)c2ccccc12,82-44-0,1-Chloroanthraquinone,,bcf,199.52623149688787,L/kg,2.3,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Test,https://github.com/NIEHS/OPERA,DTXSID7052571,,1,single,,
XCSNRORTQRKCHB-UHFFFAOYSA-N,Cc1c(Cl)cccc1[N+](=O)[O-],Cc1c(Cl)cccc1[N+]([O-])=O,83-42-1,1-Chloro-2-methyl-3-nitrobenzene,,bcf,97.72372209558107,L/kg,1.99,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Test,https://github.com/NIEHS/OPERA,DTXSID1041263,,1,single,,ionizable
LUZXGSRCYGQGQF-UHFFFAOYSA-N,Cc1cc(=O)n(-c2cc(Cl)c(S(=O)(=O)O)cc2Cl)[nH]1,O=C(N(N=C1C)c(c(cc(S(=O)(=O)O)c2Cl)Cl)c2)C1,84-57-1,"Benzenesulfonic acid, 2,5-dichloro-4-(4,5-dihydro-3-methyl-5-oxo-1H-pyrazol-1-yl)-",,bcf,32.359365692962825,L/kg,1.51,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Test,https://github.com/NIEHS/OPERA,DTXSID8058906,,1,single,,
IRIAEXORFWYRCZ-UHFFFAOYSA-N,CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,85-68-7,Butyl benzyl phthalate,,bcf,16.218100973589298,L/kg,1.21,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Test,https://github.com/NIEHS/OPERA,DTXSID3020205,,1,single,,
PRPINYUDVPFIRX-UHFFFAOYSA-N,O=C(O)Cc1cccc2ccccc12,O=C(O)Cc(c(c(ccc1)cc2)c1)c2,86-87-3,1-Naphthaleneacetic acid,,bcf,2.9512092266663856,L/kg,0.47,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Test,https://github.com/NIEHS/OPERA,DTXSID8020915,,1,single,,ionizable
HOLHYSJJBXSLMV-UHFFFAOYSA-N,Oc1c(Cl)cccc1Cl,Oc1c(Cl)cccc1Cl,87-65-0,"2,6-Dichlorophenol",,bcf,12.02264434617413,L/kg,1.08,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Test,https://github.com/NIEHS/OPERA,DTXSID2025004,,1,single,,ionizable
UZOSVZSBPTTWIG-UHFFFAOYSA-N,ClC1C(Br)C(Br)C(Br)C(Br)C1Br,ClC1C(Br)C(Br)C(Br)C(Br)C1Br,87-84-3,Pentabromochlorocyclohexane,,bcf,257.03957827688646,L/kg,2.41,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Test,https://github.com/NIEHS/OPERA,DTXSID4025828,,1,single,,
LTPSRQRIPCVMKQ-UHFFFAOYSA-N,Cc1ccc(N)c(S(=O)(=O)O)c1,Cc1cc(c(N)cc1)S(O)(=O)=O,88-44-8,2-Amino-5-methylbenzenesulfonic acid,,bcf,3.9810717055349722,L/kg,0.6,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Test,https://github.com/NIEHS/OPERA,DTXSID7026526,,1,single,,ionizable
IQUPABOKLQSFBK-UHFFFAOYSA-N,O=[N+]([O-])c1ccccc1O,[O-][N+](=O)c1ccccc1O,88-75-5,2-Nitrophenol,,bcf,21.87761623949553,L/kg,1.34,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Test,https://github.com/NIEHS/OPERA,DTXSID1021790,,1,single,,ionizable
SQFLFRQWPBEDHM-UHFFFAOYSA-N,Cc1ccc(Cl)cc1[N+](=O)[O-],Cc1ccc(Cl)cc1[N+]([O-])=O,89-59-8,"Benzene, 4-chloro-1-methyl-2-nitro-",,bcf,83.17637711026708,L/kg,1.92,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Test,https://github.com/NIEHS/OPERA,DTXSID4058994,,1,single,,ionizable
CJAAPVQEZPAQNI-UHFFFAOYSA-N,Cc1ccccc1CN,Cc1ccccc1CN,89-93-0,"Benzenemethanamine, 2-methyl-",,bcf,4.570881896148751,L/kg,0.66,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Test,https://github.com/NIEHS/OPERA,DTXSID3059000,,1,single,,ionizable
HBZVNWNSRNTWPS-UHFFFAOYSA-N,Nc1ccc2cc(S(=O)(=O)O)cc(O)c2c1,Nc1cc2c(cc1)cc(cc2O)S(O)(=O)=O,90-51-7,6-Amino-4-hydroxynaphthalene-2-sulfonic acid,,bcf,4.073802778041127,L/kg,0.61,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Test,https://github.com/NIEHS/OPERA,DTXSID0026547,,1,single,,ionizable
SMWDFEZZVXVKRB-UHFFFAOYSA-N,c1ccc2ncccc2c1,c1cccc2[n]cccc21,91-22-5,Quinoline,,bcf,3.8018939632056115,L/kg,0.58,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Test,https://github.com/NIEHS/OPERA,DTXSID1021798,,1,single,,
GGSUCNLOZRCGPQ-UHFFFAOYSA-N,CCN(CC)c1ccccc1,CCN(CC)c1ccccc1,91-66-7,"N,N-Diethylaniline",,bcf,102.32929922807536,L/kg,2.01,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Test,https://github.com/NIEHS/OPERA,DTXSID8021800,,1,single,,ionizable
YXVFYQXJAXKLAK-UHFFFAOYSA-N,Oc1ccc(-c2ccccc2)cc1,Oc1ccc(cc1)-c1ccccc1,92-69-3,4-Phenylphenol,,bcf,38.90451449942807,L/kg,1.59,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Test,https://github.com/NIEHS/OPERA,DTXSID7021152,,1,single,,ionizable
HQJQYILBCQPYBI-UHFFFAOYSA-N,Brc1ccc(-c2ccc(Br)cc2)cc1,Brc1ccc(cc1)-c1ccc(Br)cc1,92-86-4,"1,1'-Biphenyl, 4,4'-dibromo-",,bcf,8317.63771102671,L/kg,3.92,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Test,https://github.com/NIEHS/OPERA,DTXSID1059072,,1,single,,
QWVGKYWNOKOFNN-UHFFFAOYSA-N,Cc1ccccc1O,Cc1ccccc1O,95-48-7,o-Cresol,,bcf,10.715193052376065,L/kg,1.03,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Test,https://github.com/NIEHS/OPERA,DTXSID8021808,,1,single,,ionizable
VADKRMSMGWJZCF-UHFFFAOYSA-N,Oc1ccccc1Br,Oc1ccccc1Br,95-56-7,2-Bromophenol,,bcf,33.11311214825911,L/kg,1.52,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Test,https://github.com/NIEHS/OPERA,DTXSID8052641,,1,single,,ionizable
CXNVOWPRHWWCQR-UHFFFAOYSA-N,Cc1cc(Cl)ccc1N,Cc1cc(Cl)ccc1N,95-69-2,4-Chloro-2-methylaniline,,bcf,34.673685045253166,L/kg,1.54,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Test,https://github.com/NIEHS/OPERA,DTXSID1041508,,1,single,,ionizable
VOZKAJLKRJDJLL-UHFFFAOYSA-N,Cc1ccc(N)cc1N,Cc1ccc(N)cc1N,95-80-7,"2,4-Diaminotoluene",,bcf,50.11872336272722,L/kg,1.7,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Test,https://github.com/NIEHS/OPERA,DTXSID4020402,,1,single,,ionizable
WBEJYOJJBDISQU-UHFFFAOYSA-N,ClCC(Br)CBr,ClCC(Br)CBr,96-12-8,"1,2-Dibromo-3-chloropropane",,bcf,11.481536214968829,L/kg,1.06,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Test,https://github.com/NIEHS/OPERA,DTXSID3020413,,1,single,,
ICKWICRCANNIBI-UHFFFAOYSA-N,CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,CC(C)(C)c1cc(ccc1O)C(C)(C)C,96-76-4,"2,4-Di-tert-butylphenol",,bcf,251.18864315095797,L/kg,2.4,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Test,https://github.com/NIEHS/OPERA,DTXSID2026602,,1,single,,ionizable
GETTZEONDQJALK-UHFFFAOYSA-N,FC(F)(F)c1ccccc1,FC(F)(F)c1ccccc1,98-08-8,Benzotrifluoride,,bcf,44.6683592150963,L/kg,1.65,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Test,https://github.com/NIEHS/OPERA,DTXSID2024589,,1,single,,
KDVYCTOWXSLNNI-UHFFFAOYSA-N,CC(C)(C)c1ccc(C(=O)O)cc1,CC(C)(C)c1ccc(cc1)C(O)=O,98-73-7,4-tert-Butylbenzoic acid,,bcf,4.570881896148751,L/kg,0.66,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Test,https://github.com/NIEHS/OPERA,DTXSID0040703,,1,single,,ionizable
LQNUZADURLCDLV-UHFFFAOYSA-N,O=[N+]([O-])c1ccccc1,[O-][N+](=O)c1ccccc1,98-95-3,Nitrobenzene,,bcf,4.677351412871983,L/kg,0.67,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Test,https://github.com/NIEHS/OPERA,DTXSID3020964,,1,single,,ionizable
UNEATYXSUBPPKP-UHFFFAOYSA-N,CC(C)c1cccc(C(C)C)c1,CC(C)c1cc(ccc1)C(C)C,99-62-7,"1,3-Diisopropylbenzene",,bcf,1905.4607179632462,L/kg,3.28,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Test,https://github.com/NIEHS/OPERA,DTXSID8026640,,1,single,,
CZGCEKJOLUNIFY-UHFFFAOYSA-N,O=[N+]([O-])c1ccc(Cl)cc1,[O-][N+](=O)c1ccc(Cl)cc1,100-00-5,1-Chloro-4-nitrobenzene,,bcf,19.952623149688797,L/kg,1.3,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Test,https://github.com/NIEHS/OPERA,DTXSID5020281,,1,single,,ionizable
SPPWGCYEYAMHDT-UHFFFAOYSA-N,CC(C)c1ccc(C(C)C)cc1,CC(C)c1ccc(cc1)C(C)C,100-18-5,"1,4-Diisopropylbenzene",,bcf,1737.8008287493763,L/kg,3.24,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Test,https://github.com/NIEHS/OPERA,DTXSID2026652,,1,single,,
KFDVPJUYSDEJTH-UHFFFAOYSA-N,C=Cc1ccncc1,C=Cc1cc[n]cc1,100-43-6,4-Vinylpyridine,,bcf,72.44359600749902,L/kg,1.86,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Test,https://github.com/NIEHS/OPERA,DTXSID0051499,,1,single,,
HJSPWKGEPDZNLK-UHFFFAOYSA-N,Oc1ccc(Cc2ccccc2)cc1,Oc1ccc(Cc2ccccc2)cc1,101-53-1,4-Benzylphenol,,bcf,21.379620895022324,L/kg,1.33,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Test,https://github.com/NIEHS/OPERA,DTXSID9047962,,1,single,,ionizable
OWRCNXZUPFZXOS-UHFFFAOYSA-N,N=C(Nc1ccccc1)Nc1ccccc1,N=C(Nc1ccccc1)Nc1ccccc1,102-06-7,"1,3-Diphenylguanidine",,bcf,19.952623149688797,L/kg,1.3,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Test,https://github.com/NIEHS/OPERA,DTXSID3025178,,1,single,,ionizable
DSSAWHFZNWVJEC-UHFFFAOYSA-N,C=COCC(CC)CCCC,O(CC(CCCC)CC)C=C,103-44-6,,,bcf,602.5595860743575,L/kg,2.78,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Test,https://github.com/NIEHS/OPERA,DTXSID20870444,,1,single,,
IGFHQQFPSIBGKE-UHFFFAOYSA-N,CCCCCCCCCc1ccc(O)cc1,CCCCCCCCCc1ccc(O)cc1,104-40-5,4-Nonylphenol,,bcf,380.1893963205613,L/kg,2.58,,Oncorhynchus mykiss,Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss,in_vivo,aquatic,,bioaccumulation,NIEHS OPERA OPERA Test,https://github.com/NIEHS/OPERA,DTXSID5033836,,1,single,,ionizable
